,district,address,room_count,area,floors,house_type,price,latitude,longitude,quadrant,price_psqm
2,Čiekurkalns,Rusova 30,1,36.0,3/5,M. ģim.,280.0,56.98664845,24.17400697498923,1369.0,7.777777777777778
5,Teika,Brīvības 231,1,34.0,4/5,103.,290.0,56.97667875,24.176255008198623,1243.0,8.529411764705882
17,centrs,Veru 3,2,38.0,1/5,Renov.,450.0,56.961845,24.10100003927196,1039.0,11.842105263157896
23,Pļavnieki,Kaudzīšu 6,1,33.0,2/9,602.,220.0,56.938986850000006,24.1985129889548,744.0,6.666666666666667
25,Vecmīlgrāvis,Vecmīlgrāvja 1. l. 49,2,50.0,4/5,LT proj.,250.0,57.0288589,24.1070599,1859.0,5.0
26,Sarkandaugava,Tvaika 54 k-1,1,30.0,5/5,Hrušč.,350.0,57.0082917,24.123346,1611.0,11.666666666666666
28,Bolderāja,Gobas 18,1,38.0,1/2,Staļina,120.0,57.0303095,24.0519642,1848.0,3.1578947368421053
32,Jugla,Murjāņu 40,1,31.0,1/5,LT proj.,250.0,56.9782178,24.248685114741967,1258.0,8.064516129032258
40,centrs,Dzirnavu 96,4,110.0,4/5,P. kara,630.0,56.95008575,24.12430826659416,855.0,5.7272727272727275
41,Ķengarags,Prūšu 21,1,18.0,3/4,M. ģim.,160.0,56.9118027,24.1926528,428.0,8.88888888888889
42,Jugla,Murjāņu 48,2,45.0,5/5,LT proj.,260.0,56.9777671,24.250166840644773,1258.0,5.777777777777778
46,Bieriņi,Raudas 9,2,38.0,1/2,P. kara,120.0,56.92753635,24.057594321913022,590.0,3.1578947368421053
53,Āgenskalns,Mārupes 13,2,45.0,1/2,Renov.,450.0,56.9331893,24.071089435,655.0,10.0
56,Dārzciems,Nīcgales 47,1,34.0,3/5,103.,290.0,56.9461178,24.173099986747744,865.0,8.529411764705882
59,Vecrīga,Kalēju 14,2,87.0,4/5,P. kara,750.0,56.9483908,24.11070826217105,852.0,8.620689655172415
63,Vecmīlgrāvis,Baltāsbaznīcas 44,3,72.0,2/3,Specpr.,420.0,57.0366979,24.0897398,1982.0,5.833333333333333
71,centrs,Barona 140,2,56.0,2/2,P. kara,200.0,56.9541912,24.1272498,918.0,3.5714285714285716
72,Teika,Ieriķu 60,2,50.0,7/9,Specpr.,310.0,56.9656754,24.1716043,1116.0,6.2
74,centrs,Ģertrūdes 62,2,40.0,5/6,P. kara,450.0,56.9514154,24.1331187,920.0,11.25
83,Ķengarags,Maskavas 315,1,36.0,2/12,Čehu pr.,200.0,56.9091346,24.18367779623388,363.0,5.555555555555555
90,Imanta,Dammes 4,1,35.0,4/9,602.,250.0,56.96173755,24.01580305572784,1022.0,7.142857142857143
92,centrs,Brīvības 132,2,62.0,3/5,P. kara,620.0,56.9631314,24.1377744,1047.0,10.0
93,Bolderāja,Kodola 6,1,10.0,2/2,Specpr.,120.0,57.036624,24.04255725000001,1973.0,12.0
94,centrs,Vidus 11,3,118.0,2/6,Renov.,1200.0,56.9615303,24.10291659587181,1040.0,10.169491525423728
95,Čiekurkalns,Rusova 9,3,65.0,4/7,Jaun.,650.0,56.9885541,24.16971784298676,1368.0,10.0
96,centrs,Matīsa 49,3,70.0,1/5,P. kara,500.0,56.955076000000005,24.13802250653813,921.0,7.142857142857143
100,centrs,Valdemāra 41a,2,40.0,3/7,Jaun.,750.0,56.95912665,24.11669989974679,979.0,18.75
102,Jugla,Murjāņu 36,1,31.0,5/5,LT proj.,330.0,56.97863375,24.247480052995385,1258.0,10.64516129032258
109,Purvciems,Stirnu 55,1,30.0,4/5,LT proj.,320.0,56.96423965,24.1939779,1058.0,10.666666666666666
112,Purvciems,Brantkalna 7,1,45.0,4/12,104.,270.0,56.9500527,24.1921135,868.0,6.0
115,Jugla,Kvēles 27,2,48.0,2/5,Hrušč.,300.0,56.9820393,24.246020693013463,1320.0,6.25
116,Ķengarags,Maskavas 307,2,38.0,3/5,LT proj.,230.0,56.91116365,24.17949837015532,425.0,6.052631578947368
117,Ķengarags,Lokomotīves 62,2,38.0,1/5,LT proj.,260.0,56.9066697,24.20501380558243,367.0,6.842105263157895
121,Mežciems,Kaivas 60,1,32.0,9/9,Jaun.,280.0,56.9571247,24.2475937,1006.0,8.75
122,Jugla,Brīvības 386/1,2,48.0,12/10,Jaun.,590.0,56.9907911,24.2466615,1446.0,12.291666666666666
132,Purvciems,Ūnijas 76,3,63.0,5/5,LT proj.,300.0,56.9609795,24.1836189,1056.0,4.761904761904762
133,centrs,Brīvības 66,2,45.0,5/6,Staļina,520.0,56.9569427,24.1232516,981.0,11.555555555555555
139,Imanta,Kooperatīva 38,3,64.0,5/5,LT proj.,450.0,56.95963205,24.0312503,962.0,7.03125
144,centrs,Blaumaņa 32,5,132.0,5/6,P. kara,900.0,56.9520624,24.1254698,918.0,6.818181818181818
145,centrs,Barona 63,5,155.0,3/5,Renov.,900.0,56.9572331,24.1326688,983.0,5.806451612903226
146,centrs,Barona 63,2,60.0,2/5,Renov.,500.0,56.9572331,24.1326688,983.0,8.333333333333334
149,Ziepniekkalns,Graudu 30a,1,29.0,1/2,Specpr.,240.0,56.909665,24.0994122,346.0,8.275862068965518
150,Purvciems,Ilūkstes 101,2,53.0,1/5,103.,340.0,56.9521699,24.19569529834171,932.0,6.415094339622642
151,Purvciems,Ūnijas 24,1,34.0,5/5,Specpr.,400.0,56.9625569,24.1815831,1055.0,11.764705882352942
157,Purvciems,Purvciema 46,1,39.0,2/5,M. ģim.,300.0,56.95423785,24.183842,930.0,7.6923076923076925
173,Imanta,Imantas 3a,1,28.0,3/5,LT proj.,300.0,56.9534164,24.026215098612447,898.0,10.714285714285714
177,Pļavnieki,Lubānas 123,1,39.0,2/16,Specpr.,300.0,56.9411711,24.237357,815.0,7.6923076923076925
178,Ķengarags,Maskavas 315,1,36.0,9/12,Čehu pr.,220.0,56.9091346,24.18367779623388,363.0,6.111111111111111
182,Šampēteris-Pleskodāle,Lielirbes 13,3,94.0,6/30,Jaun.,680.0,56.9348241,24.0428561,650.0,7.23404255319149
187,Ķengarags,Maskavas 297,1,36.0,10/12,Čehu pr.,250.0,56.9141664,24.17671962738921,424.0,6.944444444444445
189,Āgenskalns,Smiļģa 8,2,44.0,1/2,Renov.,520.0,56.9419115,24.0804191077791,783.0,11.818181818181818
195,Imanta,Kleistu 6,3,54.0,5/5,LT proj.,390.0,56.9603664,24.02378672059732,961.0,7.222222222222222
198,Iļģuciems,Lidoņu 19,2,49.0,3/5,LT proj.,290.0,56.97071185,24.06133985914488,1157.0,5.918367346938775
199,centrs,Artilērijas 25,3,60.0,2/3,P. kara,700.0,56.9586169,24.1404527,984.0,11.666666666666666
200,Imanta,Slokas 111h,3,82.0,4/4,Jaun.,740.0,56.96134625,24.039993072806983,1027.0,9.024390243902438
201,centrs,Tallinas 30,1,33.0,1/5,Staļina,320.0,56.9621313,24.1383736,1047.0,9.696969696969697
209,Ķengarags,Glūdas 15,2,47.0,1/5,Hrušč.,350.0,56.91339875,24.1750019,424.0,7.446808510638298
212,Pļavnieki,Salnas 24,1,39.0,3/5,M. ģim.,200.0,56.94167865,24.22621375,812.0,5.128205128205129
213,centrs,Dzirnavu 119,2,60.0,2/5,P. kara,500.0,56.946983,24.1255417,855.0,8.333333333333334
215,Pļavnieki,Deglava 126,3,79.0,2/9,119.,480.0,56.94660995,24.200166341920063,870.0,6.075949367088608
220,centrs,Čaka 113,2,45.0,2/5,Renov.,600.0,56.9588573,24.1409036,984.0,13.333333333333334
222,centrs,Čaka 82,2,46.0,2/6,P. kara,520.0,56.95638515,24.13822863315769,984.0,11.304347826086957
228,Mežciems,Hipokrāta 24,2,40.0,4/5,Jaun.,530.0,56.96045145,24.24015598929696,1004.0,13.25
236,Ķengarags,Kaņiera 16,1,31.0,1/12,Specpr.,300.0,56.91465465,24.167929525452145,423.0,9.67741935483871
265,Ziepniekkalns,Valdeķu 60,1,34.0,7/9,602.,300.0,56.9009684,24.0955431864208,282.0,8.823529411764707
267,centrs,Tērbatas 45,3,75.0,3/5,Renov.,1100.0,56.9559795,24.1255046,981.0,14.666666666666666
268,centrs,Tērbatas 45,2,72.0,2/5,Renov.,830.0,56.9559795,24.1255046,981.0,11.527777777777779
271,Ķengarags,Maskavas 425,2,50.0,7/9,467.,230.0,56.8985114,24.208727951588536,242.0,4.6
273,Dārzciems,Vietalvas 18,2,53.0,4/5,103.,200.0,56.944070100000005,24.17000512541289,801.0,3.7735849056603774
278,Sarkandaugava,Alekša 2,1,25.0,1/2,Priv. m.,180.0,56.99269815,24.126273501114355,1422.0,7.2
288,Zolitūde,Zolitūdes 36,2,55.0,3/9,119.,340.0,56.9469888,24.001310330471867,830.0,6.181818181818182
290,Sarkandaugava,Patversmes 26,2,39.0,5/5,Hrušč.,230.0,56.98890165,24.13568806503879,1361.0,5.897435897435898
291,Purvciems,Lielvārdes 121,3,55.0,5/5,LT proj.,450.0,56.95679325,24.203146549999992,997.0,8.181818181818182
307,centrs,Dzirnavu 66,2,71.0,6/6,P. kara,700.0,56.9532739,24.1212758,917.0,9.859154929577464
309,Ziepniekkalns,Bauskas 75,2,36.0,3/5,Specpr.,250.0,56.91470935,24.11132602225998,411.0,6.944444444444445
354,centrs,Brīvības 71,3,80.0,3/5,Renov.,1200.0,56.9589224,24.12524037481344,981.0,15.0
355,centrs,Tērbatas 55,4,101.0,4/6,P. kara,500.0,56.9570214,24.1281093,982.0,4.9504950495049505
357,centrs,Marijas 18,4,99.0,6/7,Renov.,990.0,56.9505809,24.12586875580611,918.0,10.0
362,Zolitūde,Liedes 28,2,57.0,1/4,Jaun.,500.0,56.94283395,24.02040137468294,771.0,8.771929824561404
371,centrs,Blaumaņa 32,5,135.0,5/6,P. kara,900.0,56.9520624,24.1254698,918.0,6.666666666666667
372,Torņakalns,Satiksmes 1,1,40.0,1/4,P. kara,170.0,56.92745895,24.091479031541382,596.0,4.25
375,Teika,Palmu 11,1,34.0,5/5,103.,200.0,56.979721350000005,24.180629376988392,1244.0,5.882352941176471
379,Zolitūde,Zolitūdes 36/1,1,45.0,8/9,119.,269.0,56.9485467,23.9995972,830.0,5.977777777777778
388,centrs,Elizabetes 29b,3,86.0,4/4,Renov.,900.0,56.958696,24.109134579725165,978.0,10.465116279069768
396,Purvciems,Stirnu 22,2,37.0,2/5,Specpr.,270.0,56.95626335,24.18334655982182,993.0,7.297297297297297
397,Purvciems,Dudajeva g. 6,3,66.0,1/5,LT proj.,360.0,56.9575254,24.1942844,995.0,5.454545454545454
399,Čiekurkalns,Čiekurkalna 2. l. 21,1,40.0,3/3,Renov.,260.0,56.9834242,24.1592013,1303.0,6.5
404,centrs,Alunāna 2,3,130.0,1/5,P. kara,1100.0,56.9558836,24.1099178,978.0,8.461538461538462
